,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
436,54055,3.05,29,53,46,109,6,332,159,7395,8803,10123,2577,16,436,14,132,1501,1241,40,96,144,0,56,178,0
437,54057,2.94,41,41,14,90,14,101,0,3148,9153,4453,1155,22,402,12,212,435,837,28,88,122,14,0,249,0
438,54059,2.98,31,34,69,66,0,16,11,1870,1885,3392,677,0,79,0,16,377,139,0,14,96,0,0,64,0
439,54061,3.12,12,36,14,47,30,495,1429,12056,23851,15826,10155,289,4635,96,942,3475,2645,898,594,527,188,269,1465,217
440,54063,2.88,11,46,20,109,10,38,0,2256,2198,2625,146,0,72,21,7,765,348,11,5,60,46,0,44,0
441,54065,3.26,37,64,44,159,16,3,22,1847,4703,2291,709,14,163,10,0,411,481,2,0,67,12,0,68,0
442,54067,2.97,32,44,29,111,3,0,60,3391,4963,5689,674,0,313,0,12,849,444,26,0,47,20,0,77,294
443,54069,2.94,52,51,59,100,9,170,140,6410,15169,8523,3773,155,3232,0,240,1524,1023,316,19,333,281,235,412,26
444,54071,2.71,32,39,81,63,15,15,0,501,2342,564,128,0,44,0,50,62,108,0,34,16,22,12,11,0
445,54073,3.65,7,40,0,114,6,13,0,958,1289,1179,107,0,13,0,6,188,238,0,0,5,0,0,128,9
446,54075,2.58,74,42,0,99,15,0,18,1123,2026,1774,124,0,6,0,25,300,460,0,0,39,34,0,75,0
447,54077,2.86,41,54,20,111,18,127,53,2939,9691,4730,1487,28,887,0,31,800,498,64,71,25,31,19,381,13
448,54079,3.01,16,51,5,116,17,50,299,6231,7062,5842,1207,14,574,42,50,1822,1168,219,19,195,146,25,405,12
449,54081,2.92,39,48,48,93,13,922,391,7119,6756,6705,2286,40,1047,10,85,1265,973,20,272,108,121,29,262,122
450,54083,2.91,17,30,19,66,7,85,136,3494,7686,4654,1581,40,317,38,51,1035,861,20,42,257,435,21,216,20
451,54085,2.97,32,40,10,103,7,18,4,1190,2134,1532,249,11,59,13,6,428,237,3,0,39,3,0,60,0
452,54087,3.06,48,84,80,183,11,53,33,1379,2310,2706,297,0,116,0,100,508,105,5,0,57,0,0,102,0
453,54089,3.2,53,52,202,70,4,18,21,2374,2520,2791,444,0,247,0,0,271,187,0,28,64,35,26,63,9
454,54091,2.98,43,75,34,152,30,13,50,1729,4363,3832,1204,0,571,80,66,366,226,144,10,24,0,169,103,0
455,54093,2.78,60,58,50,123,19,3,3,561,2162,1123,347,8,203,0,4,62,162,11,0,29,30,0,69,0
456,54095,2.97,35,56,21,151,5,23,11,1506,2176,1189,276,11,158,0,16,242,164,0,0,37,28,0,157,0
457,54097,2.96,16,42,0,90,17,66,55,2065,4339,2531,718,11,269,15,33,456,335,68,14,65,43,17,252,50
458,54099,3.09,35,52,20,125,6,70,51,7190,5024,7736,773,0,170,0,144,1576,923,19,0,116,0,71,306,19
459,54101,2.59,28,35,12,99,0,0,0,823,1163,1451,240,0,79,0,40,325,193,0,0,45,0,9,4,0
460,54103,2.99,52,66,32,129,35,20,56,2075,4600,2665,409,9,427,0,63,280,351,61,0,147,114,0,173,0
461,54105,2.75,0,42,194,27,7,0,0,533,1325,713,122,0,14,0,0,60,179,0,0,0,0,0,15,27
462,54107,2.9,42,52,45,101,18,138,348,11899,19300,11790,2462,12,1124,64,223,2101,1965,235,192,248,347,72,569,0
463,54109,3.12,5,23,19,55,0,118,50,3176,3035,3320,504,0,84,0,0,292,255,0,0,6,16,0,197,30
