,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
436,54055,3.01,32,58,48,120,7,272,203,7985,8094,10218,2409,23,538,63,244,1432,1294,31,67,113,39,6,219,0
437,54057,3.13,26,39,10,79,19,129,12,3039,9108,4521,1458,0,518,11,37,463,875,13,78,9,10,12,346,0
438,54059,3.01,27,33,51,69,0,13,51,1986,2050,3241,632,0,50,0,56,307,170,0,3,64,0,0,72,0
439,54061,3.22,17,37,10,52,25,471,1401,11449,23397,16863,10486,248,4472,164,971,3066,2425,906,483,753,204,331,1498,184
440,54063,2.93,28,53,20,124,14,32,0,1978,2376,2267,131,0,61,19,23,640,459,13,23,110,39,0,47,0
441,54065,3.42,33,48,41,109,10,3,89,1940,4086,1977,606,13,153,0,0,371,483,3,0,55,36,0,53,0
442,54067,3.01,37,45,12,119,6,13,59,3411,4329,5462,645,0,310,0,9,876,363,21,0,47,7,5,71,105
443,54069,2.96,34,42,21,92,8,63,209,5702,14753,8941,3877,194,3227,20,198,1391,1081,259,102,234,254,273,447,15
444,54071,2.86,41,65,78,152,0,18,5,560,2280,562,129,0,34,0,57,101,97,0,67,22,26,12,49,0
445,54073,3.53,23,60,0,154,18,12,0,966,1398,912,259,0,28,0,15,183,235,0,0,5,0,0,193,5
446,54075,2.68,32,69,0,153,25,17,19,1255,2322,1645,130,0,46,5,8,312,574,0,0,2,28,0,18,5
447,54077,2.85,33,54,14,124,9,170,45,2887,9333,4298,1541,35,763,0,39,711,487,83,72,55,40,45,344,13
448,54079,3.02,15,58,5,127,23,44,271,5973,6895,5584,1241,10,616,33,45,1815,1126,207,0,216,133,25,444,7
449,54081,2.98,42,51,51,99,12,1006,263,6677,7347,7187,2257,38,1184,18,141,1328,994,57,231,113,114,29,284,103
450,54083,2.97,41,44,34,88,14,66,113,3857,8167,4814,1745,59,605,26,55,1241,965,26,53,262,493,16,263,8
451,54085,3.07,34,52,13,133,8,18,5,1099,2296,1282,240,15,115,12,6,417,212,3,0,68,8,0,53,0
452,54087,3.11,20,55,63,116,10,60,5,1563,2337,2929,239,19,102,0,87,459,123,10,0,13,0,0,56,0
453,54089,3.11,63,48,254,43,5,35,78,2269,2316,2582,399,0,367,0,0,233,180,26,41,72,43,22,49,7
454,54091,2.93,54,96,71,185,36,23,56,1854,4554,3842,1208,0,577,85,0,280,211,154,28,27,0,137,219,0
455,54093,2.65,73,65,10,146,24,3,7,478,1985,1097,308,28,222,0,3,104,259,0,0,42,35,0,38,0
456,54095,2.96,30,36,24,97,0,10,0,1297,2058,1138,268,8,159,0,15,283,179,0,0,38,57,0,76,0
457,54097,2.98,15,47,5,101,17,96,42,1919,4281,2353,636,12,252,21,56,251,599,54,5,58,35,15,190,63
458,54099,3.12,22,44,17,102,9,52,49,6882,5266,7468,942,0,228,0,127,1290,892,19,0,73,3,52,322,0
459,54101,2.62,48,49,12,138,0,0,0,936,1206,1248,254,0,87,0,0,225,123,0,0,58,14,0,56,0
460,54103,2.91,73,60,54,125,17,25,74,2086,4449,2421,483,30,391,11,42,285,254,41,0,185,119,0,175,0
461,54105,2.84,23,42,202,26,5,0,0,409,1514,909,164,0,21,0,0,109,123,0,0,0,0,0,23,20
462,54107,2.91,44,50,66,92,14,175,334,11560,17429,11435,2499,10,911,74,205,2294,1791,204,192,231,208,77,558,6
463,54109,3.1,30,40,53,77,7,90,0,3715,3124,3370,430,0,177,0,0,326,384,0,1,6,14,0,186,23
